property_id,date_posted,days_on_zillow,price,description,beds,baths,year_built,latitude,longitude,lot_size,living_area,address_street,address_city,address_state,address_zipcode,reso_has_garage,reso_has_attached_garage,reso_garage_parking_capacity,reso_parking_capacity,reso_attic,reso_stories,reso_basement_yn,reso_has_cooling,reso_has_heating,reso_is_new_construction,reso_elementary_school,reso_middle_or_junior_school,reso_high_school,reso_tax_annual_amount
145633144,2022-12-22,1078,553175,"This 5 bedroom, 3.5 bath new construction home features 3,206 finished sq.ft. in the gorgeous Lake Falls subdivision! The first floor boasts an open floor plan with your kitchen, dining, and living room. White Shaker cabinets and a custom black island with quartz countertops and GE stainless steel appliances make the kitchen so unique. You'll find 4 bedrooms upstairs on the 2nd floor, along with your laundry room. The primary bedroom features a large walk-in closet, en-suite bathroom with tiled shower and a 10' vanity for getting ready. The finished basement offers a spacious rec room, 5th bedroom, and another full bath for your entertaining needs. High-efficiency HVAC, water heater, and more! BUILDER TO OFFER INTEREST RATE BUYDOWN CLOSING CREDIT!",5,4.0,2022,40.04223,-88.24307,9147.0,2443.0,1005 Cascade Dr,Savoy,IL,61874,True,1.0,3.0,3,,2.0,1.0,1.0,1.0,1.0,Unit 4 Of Choice,Jefferson Middle School,Central High School,12494.0
65279407,2022-12-26,1088,187000,"Go Green, not meaning the Packers... Savannah Green is the Setting & Up on the Housetop...SOLAR PANELS! 1503 Montgomery,  Urbana is ready to be Your Family Home Now! 4 Bedrooms 2 Baths, Easy Keep Wood Laminate Floors...Finished Basement Lower Level includes Family Room ...  Water Heater 2016... A/C and Roof 2021...   Extra Concrete Drive next to the 2 Car Garage Perfect for Your Guests Parking...This Home is a Comfy, Spacious 1 Story Charmer and Won't Last Long...Schedule your Viewing Now!",4,2.0,2003,40.10017,-88.174095,5227.0,1152.0,1503 Montgomery St,Urbana,IL,61802,True,0.0,2.0,2,,1.0,1.0,1.0,1.0,0.0,Thomas Paine Elementary School,Martin Luther King Jr Elementary,Urbana High School,3425.0
2060374751,2023-01-02,1062,302000,"New construction on South Ridge's newest street - Hillshire Drive.  THINK Urbana property tax savings for the first 5 years! Construction expected to be completed beginning of April 2023. 3 bedroom home with 2 full bathrooms.   Open concept living area with kitchen, dining room, and living room.  The living space has a vaulted ceiling and the kitchen features quality cabinetry and granite counter tops.  The bedrooms are split with the master suite featuring a walk-in closet, double sink vanity, and a tiled shower.  The exterior features low maintenance siding and high durability architectural roof shingles. Large lot with 81' frontage on Hillshire Drive! Still time to pick some finishes and colors!",3,2.0,2022,40.073036,-88.18491,7840.0,1520.0,1608 Hillshire Dr,Urbana,IL,61802,True,1.0,2.0,2,Full,1.0,1.0,1.0,1.0,0.0,Thomas Paine Elementary School,Urbana Middle School,Urbana High School,2359.0
249417955,2023-01-05,1060,394900,"Stunning new construction and ready for owners to move in and enjoy!  Greeted by a fully sodded yard and a front porch that begs you to sit and relax.  Beautiful hardwood floors lead throughout the spacious first-floor living areas, including the living room with a gas fireplace, breakfast nook and kitchen, providing the perfect combination of space for your day-to-day living and entertaining.  The front flex room with hardwood floors offers versatile space to suit your needs.  The private office located behind the kitchen will allow you to get the necessary work done.  Upstairs, the master bedroom feels warm and cozy with neutral carpeting and boasts an attached full bath and walk-in closet.  Two additional bedrooms, a full bath and a laundry room complete the upper level.  Take advantage of the additional living space in the basement featuring a spacious family/rec room, a full bath, a fourth bedroom, and an extra laundry hook-up.  Call today to schedule your private showing!",4,4.0,2022,40.132446,-88.31016,6600.0,2100.0,3812 Slate Dr,Champaign,IL,61822,True,1.0,2.0,2,,2.0,1.0,1.0,1.0,1.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Champaign High School,1108.0
119853949,2023-01-09,1047,365000,"Take a look at this beautiful custom-built three-bedroom home in Will's Trace Subdivision!  Many detailed designs were thought of, including oversized granite countertops, soft close drawers, additional ceiling lighting, upgraded toilets, additional windows for more natural sunlight in every room and so much more!  The front covered porch begs you to sit & stay awhile.  Inside, the abundance of natural light highlights the beautiful hardwood floors that lead throughout the open concept main level, which includes the spacious living room featuring a fireplace, eating area, and gorgeous kitchen boasting stainless steel appliances, granite countertops, and a Broan kitchen hood w/ an external blower, powerful & quiet.  Plus, a first-floor office with french doors will allow you to get the necessary work done.  Upstairs, the master bedroom feels warm and cozy with neutral carpeting and boasts an attached full bath with dual vanities, a corner jet tub plus a separate walk-in tiled shower and walk-in closet.  Two additional bedrooms, a full bath, and the laundry room complete the upper level.  The full unfinished basement provides endless possibilities for future living space, including an additional bedroom, and excellent storage space and features two sump pumps plus a third water-powered backup pump.  Radon mitigation system already in place.  Close to Porter Park and Champaign Bark District.  Call today to schedule your private showing!",3,3.0,2013,40.09081,-88.33128,7840.0,2002.0,5103 Emmas Way,Champaign,IL,61822,True,1.0,2.0,2,,2.0,1.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Centennial High School,8780.0
3220857,2023-01-10,1069,200000,"THIS IS IT!  This all brick ranch with a basement is ready for its new owners.  The home has all new flooring on the main level.  Some carpet and some WL.  This home has been freshly painted on the main floor and in the basement.  There is a very nice four seasons room off the back door overlooking a very large fenced in yard.  The second lot is 80 x 128.  The two car garage offers plenty of space for the extra equipment need to keep this home looking amazing.  The home being all brick and maintenance free soffits make this home very simple to maintain.  The home is close to shopping and restaurants.  This is a YOU DON""T WANT TO MISS OPPORTUNITY for the next lucky owner.  Please call to schedule your viewing today.",3,2.0,1959,40.13342,-88.26428,,1530.0,1700 Jeanne St,Champaign,IL,61821,True,1.0,2.0,2,,1.0,1.0,1.0,1.0,0.0,Champaign Elementary School,Champaign Junior High School,Champaign High School,3576.0
338405807,2023-01-12,1039,379000,"Beautiful new build underway located in the desirable Fieldstone neighborhood in Savoy! Construction is estimated to be completed mid-May 2023. Conveniently located near shopping, restaurants, and parks! If early enough, the buyer can choose finishes. Builder is a licensed agent.",3,3.0,2023,40.03452,-88.252205,8160.0,1970.0,1407 Warwick Dr,Savoy,IL,61874,True,1.0,2.0,2,,2.0,1.0,1.0,1.0,1.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Central High School,8.0
2060141145,2023-01-13,1078,455485,"Featuring 4 bedrooms, 3.5 baths, and 2,683 finished sq.ft., this new construction in Prairie Meadows has everything you need and more! The home has an open floor plan with a welcoming foyer, flex room, mudroom, walk-in pantry, and large kitchen on the 1st floor. The 2nd floor features 3 of the 4 bedrooms with 2 baths and the laundry. Head down to the basement and enjoy the rec room and the 4th bedroom and bath, perfect for guests. The home has such a modern feel with gray and white color scheme, black fixtures, and a custom fireplace surround. BUILDER TO OFFER INTEREST RATE BUYDOWN CLOSING CREDIT! Broker has ownership interest.",4,4.0,2022,40.04861,-88.25374,7759.0,2117.0,411 Sutton St,Savoy,IL,61874,True,1.0,2.0,4,,2.0,1.0,1.0,1.0,1.0,Vernon L Barkstall School,Jefferson Middle School,Central High School,10529.0
125160566,2023-01-16,1091,430000,"You won't want to miss this stunning one-owner ranch on a spacious corner lot in the popular Will's Trace Subdivision!  Built in 2016, the home has a lovely craftsman style exterior featuring shake and stone accents, a full partially finished basement, and boasts nearly 3000 square feet of finished space (including the finished portion of the basement). The inviting great room features cathedral ceilings and a direct-vent fireplace with beautiful granite surround. The kitchen is a dream and features granite countertops,  maple shaker style cabinets, a corner walk-in pantry, convenient center island, and a spacious dining area. The master is generously sized with two walk-in closets and a serene master bath with a custom tiled, step-in shower and double sink vanity. The master also provides access to the laundry room. There is a convenient drop zone with a custom locker unit as you enter from the spacious, side load, 3 car garage. The open rail staircase leads to the basement where there is a spacious family room with a wet bar, custom shelving, one bedroom, and a full bath. The unfinished portion of the basement provides great storage opportunities. The spacious backyard includes a custom deck and a small storage shed. The home includes a fully mitigated radon system, high efficient HVAC system, energy star appliances, low-E windows and custom blinds throughout.",4,3.0,2016,40.091293,-88.32912,10018.0,1926.0,5002 Emmas Way,Champaign,IL,61822,True,1.0,3.0,3,,1.0,1.0,1.0,1.0,0.0,Unit 4 Of Choice,Unit 4 Of Choice,Unit 4 Of Choice,10680.0
2060003093,2023-01-18,1022,436400,"This 4 bedroom, 3.5 bath new construction home in the newest phase of Prairie Meadows has everything you want and more! Owner's suite, 2 additional bedrooms, and laundry all can be found on the 2nd floor. Your main floor offers the open floor plan for entertaining, custom fireplace surround, mudroom, and gorgeous kitchen! The basement is partially finished with a large rec room and additional bed/bath. All finishes are modern and timeless! You don't want to miss this one. Broker has ownership interest.",4,4.0,2022,40.04861,-88.25374,7840.0,1962.0,413 Sutton St,Savoy,IL,61874,True,1.0,2.0,2,,2.0,1.0,1.0,1.0,1.0,Vernon L Barkstall School,Jefferson Middle School,Central High School,9472.0
